,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,temperature,time_stamp,sensor_index,Source,dif_pm2.5_alt,dif_pm2.5_atm,Dato Sinaica,PRS,RH,TOUT,US EPA
1843,19.1,19.2,19.0,27.8285,28.177,27.48,60.233,81.834,2023-10-24 23:00:00,93745.0,simaUanl3,0.1999999999999993,0.6969999999999992,29.61,698.9,57.0,25.36,15.1400494
1844,16.0,16.0,15.9,23.4715,23.679,23.264,65.334,80.8,2023-10-25 00:00:00,93745.0,simaUanl3,0.0999999999999996,0.4149999999999991,27.39,699.0,60.0,24.47,12.417275199999999
1845,20.0,20.1,20.0,29.252,29.332,29.172,69.867,79.934,2023-10-25 01:00:00,93745.0,simaUanl3,0.1000000000000014,0.1600000000000001,25.85,699.0,71.0,23.97,15.0555126
1846,21.0,21.0,21.0,30.2905,30.61,29.971,72.867,79.166,2023-10-25 02:00:00,93745.0,simaUanl3,0.0,0.6389999999999993,25.42,698.9,70.0,23.58,15.456358612275002
1847,12.9,12.8,13.0,18.315,18.559,18.071,60.633,81.367,2023-10-25 22:00:00,93745.0,simaUanl3,0.1999999999999993,0.4879999999999995,33.72,700.2,61.0,24.66,10.1204954
1848,12.4,12.4,12.5,17.639,17.767,17.511,70.667,78.767,2023-10-26 02:00:00,93745.0,simaUanl3,0.0999999999999996,0.2560000000000002,27.55,699.8,67.0,23.2,8.901340600000001
1849,12.9,12.8,12.9,18.2085,18.294,18.123,68.433,79.5,2023-10-26 03:00:00,93745.0,simaUanl3,0.0999999999999996,0.1709999999999993,24.0,699.5,68.0,22.94,9.3923294
1850,13.3,13.1,13.4,18.711,18.776,18.646,70.6,78.966,2023-10-26 05:00:00,93745.0,simaUanl3,0.3000000000000007,0.129999999999999,26.06,699.6,70.0,22.58,9.468844
1851,14.7,14.7,14.7,20.932,21.25,20.614,71.358,78.034,2023-10-26 07:00:00,93745.0,simaUanl3,0.0,0.6359999999999992,32.35,700.2,72.0,22.36,10.5673084
1852,21.0,20.9,21.0,29.9965,30.351,29.642,68.367,79.666,2023-10-26 09:00:00,93745.0,simaUanl3,0.1000000000000014,0.7089999999999996,35.94,701.2,70.0,23.16,15.574930600000002
1853,23.2,23.1,23.2,32.56,32.886,32.234,46.6,90.767,2023-10-26 14:00:00,93745.0,simaUanl3,0.0999999999999978,0.652000000000001,40.72,700.1,59.0,25.99,19.886452160000005
1854,15.4,15.4,15.4,22.47,22.758,22.182,57.3,84.1,2023-10-26 20:00:00,93745.0,simaUanl3,0.0,0.5760000000000005,27.51,700.4,60.0,25.02,12.58502
1855,12.6,12.5,12.7,17.972,18.22,17.724,57.8,84.3,2023-10-26 21:00:00,93745.0,simaUanl3,0.1999999999999993,0.4959999999999986,24.88,700.8,61.0,24.97,10.184968000000001
1856,10.6,10.6,10.5,14.871,14.998,14.744,66.233,81.6,2023-10-26 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.2539999999999995,17.3,701.2,62.0,24.65,7.8331194
1857,7.8,7.9,7.8,10.709,10.973,10.445,69.033,80.8,2023-10-27 00:00:00,93745.0,simaUanl3,0.1000000000000005,0.5280000000000005,15.19,701.2,65.0,24.36,5.4108713999999996
1858,8.3,8.4,8.2,11.4335,11.796,11.071,70.267,80.133,2023-10-27 01:00:00,93745.0,simaUanl3,0.200000000000001,0.7249999999999996,15.53,701.1,69.0,23.77,5.684138600000002
1859,9.6,9.7,9.5,13.0745,13.312,12.837,71.466,79.9,2023-10-27 02:00:00,93745.0,simaUanl3,0.1999999999999993,0.4749999999999996,14.94,701.1,73.0,23.3,6.440668800000002
1860,17.0,16.9,17.1,23.7345,23.871,23.598,74.034,79.066,2023-10-27 03:00:00,93745.0,simaUanl3,0.2000000000000028,0.2729999999999997,14.03,700.9,77.0,22.92,11.8051472
1861,15.9,15.8,16.0,22.253,22.373,22.133,74.466,79.0,2023-10-27 04:00:00,93745.0,simaUanl3,0.1999999999999993,0.240000000000002,14.68,700.9,75.0,22.72,10.9916028
1862,8.6,8.8,8.5,12.3645,12.57,12.159,53.166,84.934,2023-10-27 19:00:00,93745.0,simaUanl3,0.3000000000000007,0.4109999999999996,27.38,701.1,54.0,26.21,7.6460888
1863,8.1,8.2,8.0,11.545,11.439,11.651,60.8,81.533,2023-10-27 22:00:00,93745.0,simaUanl3,0.1999999999999993,0.2119999999999997,16.02,702.3,54.0,25.27,6.558620000000001
1864,7.6,7.7,7.4,10.378,10.545,10.211,73.467,77.6,2023-10-27 23:00:00,93745.0,simaUanl3,0.2999999999999998,0.3339999999999996,16.82,702.4,61.0,24.19,4.8552166
1865,5.6,5.7,5.5,7.4195,7.607,7.232,71.0,77.967,2023-10-28 00:00:00,93745.0,simaUanl3,0.2000000000000001,0.375,14.61,702.5,63.0,23.54,3.5176180000000006
1866,6.0,6.1,5.9,7.9275,8.152,7.703,71.833,76.9,2023-10-28 01:00:00,93745.0,simaUanl3,0.1999999999999993,0.4489999999999989,12.62,702.4,65.0,22.92,3.7120054000000007
1867,6.8,7.0,6.7,9.34,9.662,9.018,70.334,75.467,2023-10-28 05:00:00,93745.0,simaUanl3,0.2999999999999998,0.6440000000000001,12.03,701.9,74.0,20.33,4.5813692
1868,7.5,7.7,7.4,10.4435,10.786,10.101,70.733,75.6,2023-10-28 06:00:00,93745.0,simaUanl3,0.2999999999999998,0.6849999999999987,16.16,702.0,73.0,20.29,5.1252094
1869,8.4,8.5,8.2,11.5635,11.926,11.201,69.767,75.933,2023-10-28 08:00:00,93745.0,simaUanl3,0.3000000000000007,0.7249999999999996,12.29,702.7,70.0,20.73,5.795358600000001
1870,13.4,13.5,13.2,19.231,19.468,18.994,65.733,78.034,2023-10-28 09:00:00,93745.0,simaUanl3,0.3000000000000007,0.4740000000000002,13.48,703.0,63.0,22.78,10.1608594
1871,6.2,6.4,6.1,8.2585,8.588,7.929,40.966,90.166,2023-10-28 14:00:00,93745.0,simaUanl3,0.3000000000000007,0.6589999999999989,14.07,700.6,49.0,26.88,6.546184800000001
1872,5.5,5.6,5.5,7.1545000000000005,7.439,6.87,36.567,93.966,2023-10-28 15:00:00,93745.0,simaUanl3,0.0999999999999996,0.569,13.44,699.9,42.0,27.72,6.346882600000001
1873,4.9,4.9,4.9,6.236,6.42,6.052,36.334,93.4,2023-10-28 16:00:00,93745.0,simaUanl3,0.0,0.3680000000000003,12.87,699.5,41.0,27.91,5.885673199999999
1874,4.6,4.5,4.7,5.4510000000000005,5.527,5.375,37.233,92.233,2023-10-28 17:00:00,93745.0,simaUanl3,0.2000000000000001,0.1520000000000001,12.17,699.2,42.0,27.52,5.396839400000001
1875,4.8,4.8,4.8,5.922000000000001,6.075,5.769,41.567,88.6,2023-10-28 18:00:00,93745.0,simaUanl3,0.0,0.306,12.28,699.3,44.0,26.75,5.2700526000000005
1876,6.2,6.3,6.1,8.2725,8.475,8.07,45.4,85.367,2023-10-28 19:00:00,93745.0,simaUanl3,0.2000000000000001,0.4049999999999993,12.61,699.5,46.0,26.12,6.171310000000001
1877,8.7,8.8,8.5,12.3325,12.66,12.005,46.6,85.0,2023-10-28 20:00:00,93745.0,simaUanl3,0.3000000000000007,0.6549999999999994,13.36,699.7,48.0,25.79,8.19531
1878,11.0,11.2,10.9,16.166999999999998,16.432,15.902,52.166,82.666,2023-10-28 22:00:00,93745.0,simaUanl3,0.2999999999999989,0.5299999999999994,13.65,700.2,52.0,25.01,9.7247988
1879,4.6,4.6,4.6,5.583,5.768,5.398,57.8,79.966,2023-10-29 00:00:00,93745.0,simaUanl3,0.0,0.3700000000000001,12.59,700.2,54.0,23.96,3.6931320000000003
1880,5.0,5.0,5.0,6.372999999999999,6.521,6.225,60.934,78.467,2023-10-29 01:00:00,93745.0,simaUanl3,0.0,0.2960000000000002,13.04,700.0,57.0,23.45,3.8369412
1881,5.8,5.9,5.7,7.7615,8.073,7.45,63.633,77.0,2023-10-29 02:00:00,93745.0,simaUanl3,0.2000000000000001,0.6230000000000002,13.49,699.8,60.0,22.64,4.3318614
1882,5.2,5.3,5.0,6.6240000000000006,6.807,6.441,67.733,75.767,2023-10-29 03:00:00,93745.0,simaUanl3,0.2999999999999998,0.3660000000000005,14.21,699.7,64.0,21.9,3.3823914000000004
1883,7.9,8.1,7.8,10.9725,11.228,10.717,68.267,75.967,2023-10-29 07:00:00,93745.0,simaUanl3,0.2999999999999998,0.5109999999999992,20.76,699.9,71.0,20.48,5.614974600000001
1884,8.5,8.7,8.3,11.96,12.279,11.641,68.8,76.034,2023-10-29 08:00:00,93745.0,simaUanl3,0.3999999999999986,0.6379999999999999,18.92,700.1,70.0,20.86,6.086480000000001
1885,18.6,18.7,18.4,26.702,27.075,26.329,69.233,76.467,2023-10-29 09:00:00,93745.0,simaUanl3,0.3000000000000007,0.7459999999999987,16.53,700.3,68.0,22.31,13.7739634
1886,15.3,15.4,15.3,21.7765,22.013,21.54,66.967,77.833,2023-10-29 10:00:00,93745.0,simaUanl3,0.0999999999999996,0.4730000000000025,18.98,700.5,62.0,23.5,11.3883306
1887,11.8,11.8,11.7,16.537,16.866,16.208,45.466,89.9,2023-10-29 16:00:00,93745.0,simaUanl3,0.1000000000000014,0.6580000000000013,9.91,698.6,57.0,25.44,10.4962188
1888,10.7,10.9,10.6,15.541,15.816,15.266,52.833,84.6,2023-10-29 19:00:00,93745.0,simaUanl3,0.3000000000000007,0.5500000000000007,13.5,699.4,55.0,25.29,9.339279400000002
1889,4.2,4.3,4.1,5.088,5.4,4.776,57.467,80.167,2023-10-29 23:00:00,93745.0,simaUanl3,0.2000000000000001,0.6240000000000006,9.78,701.3,59.0,23.79,3.4624566000000003
1890,1.5,1.7,1.4,0.952,1.104,0.8,79.633,53.633,2023-10-30 03:00:00,93745.0,simaUanl3,0.3,0.304,10.69,703.5,75.0,12.24,-0.6155165999999994
1891,0.7,0.7,0.7,0.0885,0.115,0.062,81.567,52.2,2023-10-30 04:00:00,93745.0,simaUanl3,0.0,0.053,12.69,704.1,77.0,10.52,-1.2347013999999987
1892,2.6,2.7,2.5,2.6710000000000003,2.865,2.477,59.4,50.834,2023-10-30 13:00:00,93745.0,simaUanl3,0.2000000000000001,0.3880000000000003,33.48,708.0,76.0,6.93,2.029324
1893,3.3,3.4,3.2,3.8645,4.149,3.58,56.833,51.6,2023-10-30 14:00:00,93745.0,simaUanl3,0.1999999999999997,0.569,35.96,707.5,80.0,7.31,2.8759934000000005
1894,3.3,3.5,3.2,3.8945,4.2,3.589,55.667,52.1,2023-10-30 15:00:00,93745.0,simaUanl3,0.2999999999999998,0.6110000000000002,29.84,706.9,68.0,8.53,2.9922226
1895,5.8,6.0,5.7,8.133,8.417,7.849,41.433,57.633,2023-10-31 16:00:00,93745.0,simaUanl3,0.2999999999999998,0.5679999999999996,23.24,709.6,51.0,10.78,6.4401674
1896,6.0,6.0,5.9,8.3055,8.518,8.093,38.334,56.867,2023-11-01 02:00:00,93745.0,simaUanl3,0.0999999999999996,0.4250000000000007,8.85,711.5,34.0,10.62,6.7976912
1897,5.4,5.5,5.3,7.468,7.671,7.265,34.966,57.2,2023-11-01 03:00:00,93745.0,simaUanl3,0.2000000000000001,0.4060000000000006,13.68,711.4,36.0,10.64,6.6491628
1898,6.0,6.2,5.9,8.5155,8.69,8.341,34.933,58.0,2023-11-01 04:00:00,93745.0,simaUanl3,0.2999999999999998,0.3490000000000002,17.86,711.3,42.0,10.56,7.200897400000001
1899,4.9,5.1,4.8,6.6345,6.902,6.367,31.733,57.567,2023-11-01 08:00:00,93745.0,simaUanl3,0.2999999999999998,0.5350000000000001,12.02,711.9,31.0,10.87,6.4910934000000005
1900,5.3,5.4,5.2,7.2125,7.532,6.893,30.833,58.7,2023-11-01 09:00:00,93745.0,simaUanl3,0.2000000000000001,0.6390000000000002,10.91,711.9,32.0,11.33,6.8715454000000005
1901,5.2,5.4,5.1,7.1850000000000005,7.53,6.84,27.534,63.2,2023-11-01 10:00:00,93745.0,simaUanl3,0.3000000000000007,0.6900000000000004,10.4,712.1,30.0,11.93,7.141509200000001
1902,5.3,5.4,5.2,7.151999999999999,7.411,6.893,24.166,67.8,2023-11-01 11:00:00,93745.0,simaUanl3,0.2000000000000001,0.5179999999999998,11.88,711.9,28.0,13.01,7.4145388
1903,5.9,6.0,5.7,8.1115,8.31,7.913,24.467,67.667,2023-11-01 17:00:00,93745.0,simaUanl3,0.2999999999999998,0.3970000000000002,14.2,708.3,32.0,14.95,7.8913706
1904,5.7,5.8,5.6,7.900500000000001,8.146,7.655,26.7,64.567,2023-11-01 18:00:00,93745.0,simaUanl3,0.2000000000000001,0.4910000000000005,12.82,708.6,35.0,13.92,7.588322000000002
1905,6.2,6.3,6.0,8.652,8.982,8.322,30.067,60.6,2023-11-01 19:00:00,93745.0,simaUanl3,0.2999999999999998,0.6600000000000001,14.09,708.7,35.0,13.1,7.6918726
1906,6.3,6.4,6.2,8.877,9.226,8.528,30.233,59.567,2023-11-01 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.6980000000000004,13.35,709.1,37.0,12.57,7.795463400000001
1907,8.1,8.3,8.0,12.032,12.23,11.834,30.134,58.334,2023-11-01 23:00:00,93745.0,simaUanl3,0.3000000000000007,0.3960000000000008,15.49,708.8,41.0,11.59,9.4572172
1908,5.9,6.0,5.8,8.1385,8.403,7.874,22.334,78.8,2023-11-02 14:00:00,93745.0,simaUanl3,0.2000000000000001,0.5290000000000008,24.31,706.7,28.0,18.88,8.0893832
1909,5.5,5.7,5.4,7.564500000000001,7.862,7.267,25.5,78.967,2023-11-02 15:00:00,93745.0,simaUanl3,0.2999999999999998,0.5949999999999998,18.65,706.3,30.0,19.16,7.515698
1910,6.1,6.2,6.0,8.478,8.734,8.222,27.334,78.133,2023-11-02 16:00:00,93745.0,simaUanl3,0.2000000000000001,0.5120000000000005,15.29,706.0,32.0,19.34,7.8362812
1911,7.2,7.3,7.0,10.3525,10.595,10.11,43.8,67.534,2023-11-02 19:00:00,93745.0,simaUanl3,0.2999999999999998,0.4850000000000012,16.69,706.8,45.0,16.98,7.399150000000001
1912,6.5,6.6,6.3,9.111,9.46,8.762,53.6,64.0,2023-11-02 22:00:00,93745.0,simaUanl3,0.2999999999999998,0.6980000000000004,17.23,707.6,58.0,14.82,5.903844
1913,8.5,8.6,8.5,12.6645,12.866,12.463,55.834,63.3,2023-11-02 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.4030000000000004,21.09,707.4,60.0,14.03,7.5733072
1914,11.0,11.2,10.8,16.805,17.042,16.568,58.767,61.9,2023-11-03 00:00:00,93745.0,simaUanl3,0.3999999999999986,0.4740000000000002,24.31,707.0,59.0,13.62,9.4901046
1915,25.0,25.2,24.8,35.8415,35.855,35.828,53.867,67.9,2023-11-03 09:00:00,93745.0,simaUanl3,0.3999999999999986,0.0269999999999939,79.48,707.6,55.0,16.21,22.630333001475
1916,7.1,7.3,7.0,10.5115,10.888,10.135,34.8,85.8,2023-11-03 15:00:00,93745.0,simaUanl3,0.2999999999999998,0.7530000000000001,19.2,705.1,48.0,22.76,8.258266
1917,9.7,9.7,9.7,14.4225,14.752,14.093,32.367,91.233,2023-11-05 15:00:00,93745.0,simaUanl3,0.0,0.6590000000000007,28.5,703.1,46.0,24.67,10.5173546
1918,23.6,23.5,23.6,33.325,33.446,33.204,75.6,65.534,2023-11-14 22:00:00,93745.0,simaUanl3,0.1000000000000014,0.2419999999999973,26.41,706.7,80.0,15.36,18.14713368750001
1919,19.3,19.2,19.4,27.729,27.801,27.657,75.966,65.267,2023-11-14 23:00:00,93745.0,simaUanl3,0.1999999999999993,0.1439999999999983,24.27,706.5,80.0,15.13,13.7317268
1920,18.7,18.7,18.7,27.5975,27.575,27.62,76.534,65.2,2023-11-15 00:00:00,93745.0,simaUanl3,0.0,0.0450000000000017,19.54,706.3,80.0,15.0,13.6138592
1921,21.2,21.0,21.4,30.6765,30.693,30.66,76.567,65.9,2023-11-15 01:00:00,93745.0,simaUanl3,0.3999999999999986,0.0330000000000012,19.06,706.0,79.0,15.03,15.496270344475002
1922,22.5,22.4,22.7,32.262,32.41,32.114,76.233,65.7,2023-11-15 02:00:00,93745.0,simaUanl3,0.3000000000000007,0.2959999999999994,18.37,705.8,79.0,15.1,17.0399974364
1923,26.1,26.1,26.0,36.0755,36.358,35.793,66.666,68.966,2023-11-15 21:00:00,93745.0,simaUanl3,0.1000000000000014,0.5649999999999977,48.7,705.7,67.0,17.05,21.778167573275
1924,26.0,25.9,26.0,35.9905,36.287,35.694,64.8,68.566,2023-11-15 23:00:00,93745.0,simaUanl3,0.1000000000000014,0.5929999999999964,46.75,705.7,67.0,16.84,21.847636282274998
1925,23.1,23.2,23.1,33.214,33.401,33.027,64.833,68.9,2023-11-16 00:00:00,93745.0,simaUanl3,0.0999999999999978,0.3740000000000023,44.05,705.7,66.0,16.79,18.9639537276
1926,24.8,24.8,24.9,34.935,35.059,34.811,65.033,68.0,2023-11-16 03:00:00,93745.0,simaUanl3,0.0999999999999978,0.2479999999999975,51.73,704.5,70.0,15.07,20.7085907475
1927,13.9,14.1,13.8,21.0905,21.346,20.835,51.534,80.8,2023-11-18 17:00:00,93745.0,simaUanl3,0.2999999999999989,0.5109999999999992,25.23,700.9,52.0,23.84,12.359191200000001
1928,6.8,6.9,6.7,9.004,9.279,8.729,24.8,94.4,2023-11-20 11:00:00,93745.0,simaUanl3,0.2000000000000001,0.5500000000000007,14.58,696.0,23.0,30.46,8.330335999999999
1929,4.1,3.9,4.2,4.604,4.761,4.447,19.267,98.334,2023-11-20 12:00:00,93745.0,simaUanl3,0.3000000000000002,0.314,19.8,695.9,22.0,31.21,6.5016806
1930,6.2,6.4,6.1,8.3985,8.749,8.048,39.4,75.5,2023-11-20 22:00:00,93745.0,simaUanl3,0.3000000000000007,0.7010000000000005,11.08,702.1,36.0,21.64,6.7545340000000005
1931,4.5,4.5,4.5,5.5955,5.802,5.389,34.966,74.7,2023-11-20 23:00:00,93745.0,simaUanl3,0.0,0.4129999999999993,8.46,702.6,31.0,21.41,5.6679728
1932,1.9,1.9,1.8,1.2595,1.396,1.123,31.566,71.934,2023-11-21 03:00:00,93745.0,simaUanl3,0.0999999999999998,0.2729999999999999,5.18,704.3,30.0,18.97,3.6889888
1933,2.6,2.7,2.5,2.6005000000000003,2.874,2.327,32.5,71.466,2023-11-21 04:00:00,93745.0,simaUanl3,0.2000000000000001,0.5470000000000002,6.38,704.7,32.0,18.78,4.311162
1934,2.9,2.9,2.8,2.9775,3.133,2.822,33.2,70.934,2023-11-21 05:00:00,93745.0,simaUanl3,0.1,0.3109999999999999,6.64,705.0,32.0,18.75,4.44837
1935,4.0,4.1,3.9,5.1625,5.416,4.909,34.8,70.4,2023-11-21 06:00:00,93745.0,simaUanl3,0.1999999999999997,0.5070000000000006,7.03,705.2,33.0,18.58,5.4553899999999995
1936,4.1,4.2,4.0,5.2915,5.578,5.005,38.934,67.966,2023-11-21 07:00:00,93745.0,simaUanl3,0.2000000000000001,0.5730000000000004,8.66,705.9,36.0,18.03,5.1666352
1937,4.4,4.5,4.3,5.6685,5.992,5.345,43.2,66.367,2023-11-21 08:00:00,93745.0,simaUanl3,0.2000000000000001,0.6470000000000002,10.97,706.9,43.0,16.53,4.996454
1938,5.4,5.5,5.3,7.455999999999999,7.833,7.079,44.234,66.067,2023-11-21 09:00:00,93745.0,simaUanl3,0.2000000000000001,0.7540000000000004,11.23,707.8,48.0,15.82,5.843973199999999
1939,4.6,4.7,4.5,6.0135,6.318,5.709,41.233,63.5,2023-11-21 11:00:00,93745.0,simaUanl3,0.2000000000000001,0.609,14.22,708.7,47.0,14.62,5.3467894000000005
1940,4.5,4.6,4.4,5.885999999999999,6.268,5.504,41.234,64.733,2023-11-21 13:00:00,93745.0,simaUanl3,0.1999999999999993,0.7640000000000002,15.11,708.6,54.0,13.48,5.2798932
1941,4.8,4.9,4.7,6.250500000000001,6.532,5.969,41.233,66.5,2023-11-21 14:00:00,93745.0,simaUanl3,0.2000000000000001,0.5629999999999997,19.2,707.9,59.0,13.29,5.470977400000001
1942,7.1,7.2,6.9,9.924,10.213,9.635,40.4,67.667,2023-11-21 15:00:00,93745.0,simaUanl3,0.2999999999999998,0.5779999999999994,15.62,707.4,46.0,14.43,7.467696
1943,5.2,5.3,5.1,7.005,7.226,6.784,36.467,68.3,2023-11-21 16:00:00,93745.0,simaUanl3,0.2000000000000001,0.4420000000000001,10.33,707.4,41.0,15.01,6.277164600000001
1944,3.3,3.3,3.3,3.8215,3.901,3.742,37.233,66.4,2023-11-21 17:00:00,93745.0,simaUanl3,0.0,0.1589999999999998,11.99,707.8,43.0,14.94,4.5429814
1945,3.3,3.4,3.1,3.7735,4.038,3.509,38.466,65.434,2023-11-21 18:00:00,93745.0,simaUanl3,0.2999999999999998,0.5290000000000004,15.72,708.2,44.0,14.7,4.4115448
1946,3.8,3.9,3.8,4.863,5.07,4.656,39.967,64.633,2023-11-21 19:00:00,93745.0,simaUanl3,0.1,0.4140000000000006,21.09,708.7,46.0,14.55,4.8530566
1947,3.4,3.4,3.3,4.061,4.297,3.825,41.367,62.966,2023-11-21 20:00:00,93745.0,simaUanl3,0.1,0.4719999999999995,16.44,709.1,45.0,14.57,4.3121286
1948,2.3,2.4,2.2,2.213,2.426,2.0,42.733,61.966,2023-11-21 21:00:00,93745.0,simaUanl3,0.1999999999999997,0.4260000000000001,24.93,709.5,47.0,14.6,3.2260274000000004
1949,2.4,2.4,2.4,2.3135000000000003,2.523,2.104,42.6,61.434,2023-11-21 22:00:00,93745.0,simaUanl3,0.0,0.419,25.28,709.7,45.0,14.32,3.2901540000000002
1950,1.7,1.7,1.8,1.207,1.26,1.154,41.766,60.767,2023-11-21 23:00:00,93745.0,simaUanl3,0.1,0.1060000000000001,9.17,710.1,47.0,13.54,2.7822388
1951,1.4,1.4,1.4,0.7115,0.762,0.661,41.9,59.834,2023-11-22 00:00:00,93745.0,simaUanl3,0.0,0.1009999999999999,8.15,710.0,47.0,13.04,2.511046
1952,1.5,1.5,1.4,0.778,0.844,0.712,42.267,58.867,2023-11-22 01:00:00,93745.0,simaUanl3,0.1,0.132,8.56,709.8,49.0,12.58,2.5142565999999995
1953,1.5,1.5,1.5,0.8295,0.931,0.728,42.9,58.166,2023-11-22 02:00:00,93745.0,simaUanl3,0.0,0.203,9.25,709.6,49.0,12.17,2.4866780000000004
1954,1.6,1.6,1.6,1.022,1.115,0.929,41.966,59.034,2023-11-22 03:00:00,93745.0,simaUanl3,0.0,0.1859999999999999,9.11,709.6,48.0,11.9,2.6680588
1955,1.6,1.6,1.6,0.994,1.079,0.909,41.1,59.433,2023-11-22 04:00:00,93745.0,simaUanl3,0.0,0.1699999999999999,9.16,709.6,48.0,11.8,2.7280360000000003
1956,1.9,2.0,1.9,1.5185,1.555,1.482,40.534,60.2,2023-11-22 05:00:00,93745.0,simaUanl3,0.1,0.0729999999999999,8.79,709.5,52.0,11.74,3.0516632
1957,3.0,3.1,3.0,3.4425,3.621,3.264,41.666,60.633,2023-11-22 06:00:00,93745.0,simaUanl3,0.1,0.3570000000000002,10.52,709.6,49.0,11.83,3.9622608
1958,2.8,2.8,2.8,3.19,3.338,3.042,40.633,60.4,2023-11-22 07:00:00,93745.0,simaUanl3,0.0,0.2960000000000002,8.49,709.7,53.0,11.89,3.9189953999999996
1959,4.7,4.8,4.6,6.3085,6.607,6.01,39.9,61.767,2023-11-22 09:00:00,93745.0,simaUanl3,0.2000000000000001,0.5970000000000004,7.83,709.7,42.0,13.02,5.616274000000001
1960,5.1,5.2,5.0,7.049,7.346,6.752,37.767,63.334,2023-11-22 10:00:00,93745.0,simaUanl3,0.2000000000000001,0.5940000000000003,10.7,710.0,43.0,13.24,6.1881606
1961,3.7,3.7,3.7,4.5505,4.723,4.378,35.0,65.933,2023-11-22 11:00:00,93745.0,simaUanl3,0.0,0.3449999999999997,12.38,709.6,43.0,13.24,5.117462000000001
1962,3.4,3.4,3.3,4.0075,4.241,3.774,33.934,66.034,2023-11-22 12:00:00,93745.0,simaUanl3,0.1,0.4669999999999996,13.03,709.0,42.0,13.43,4.9248192
1963,3.7,3.9,3.5,4.6115,4.951,4.272,30.3,69.5,2023-11-22 13:00:00,93745.0,simaUanl3,0.3999999999999999,0.6789999999999994,16.75,707.8,39.0,14.18,5.554566
1964,3.4,3.5,3.4,4.242,4.463,4.021,31.4,67.0,2023-11-22 14:00:00,93745.0,simaUanl3,0.1,0.4420000000000001,17.04,706.9,39.0,14.13,5.266128
1965,3.4,3.5,3.3,4.111,4.321,3.901,35.9,63.867,2023-11-22 15:00:00,93745.0,simaUanl3,0.2000000000000001,0.4199999999999999,16.45,706.3,43.0,13.37,4.809584
1966,26.2,26.3,26.1,37.031,37.239,36.823,68.4,55.1,2023-11-23 09:00:00,93745.0,simaUanl3,0.1999999999999993,0.4159999999999968,48.41,704.3,77.0,9.95,22.668944989099998
1967,27.7,27.9,27.6,38.3895,38.605,38.174,62.133,57.767,2023-11-23 10:00:00,93745.0,simaUanl3,0.2999999999999971,0.4309999999999974,49.69,704.3,71.0,12.38,24.729333504274997
1968,41.2,41.2,41.1,47.6315,47.815,47.448,37.5,75.167,2023-11-23 15:00:00,93745.0,simaUanl3,0.1000000000000014,0.3669999999999973,53.55,701.0,54.0,17.11,38.47797977847501
1969,30.6,30.7,30.4,40.019000000000005,40.222,39.816,38.7,75.767,2023-11-23 16:00:00,93745.0,simaUanl3,0.3000000000000007,0.4059999999999988,51.2,700.8,54.0,17.37,28.636465729100006
1970,22.6,22.7,22.4,33.2675,33.424,33.111,57.133,63.5,2023-11-23 19:00:00,93745.0,simaUanl3,0.3000000000000007,0.3130000000000024,24.54,701.2,59.0,15.11,19.681295786875
1971,29.2,29.4,29.0,39.8825,39.814,39.951,75.2,53.166,2023-11-24 05:00:00,93745.0,simaUanl3,0.3999999999999986,0.1370000000000004,60.49,702.0,76.0,9.65,25.329408361875
1972,42.6,42.8,42.4,49.5985,49.581,49.616,73.733,54.267,2023-11-24 08:00:00,93745.0,simaUanl3,0.3999999999999986,0.0349999999999965,63.13,702.8,74.0,10.42,38.117765649475004
1973,7.9,8.0,7.7,11.289,11.636,10.942,64.533,64.9,2023-11-24 22:00:00,93745.0,simaUanl3,0.2999999999999998,0.6939999999999991,15.75,704.0,68.0,15.44,6.102691399999999
1974,18.2,18.0,18.3,26.4915,26.492,26.491,74.934,63.466,2023-11-25 04:00:00,93745.0,simaUanl3,0.3000000000000007,0.0010000000000012,23.44,702.4,76.0,14.47,13.1722352
1975,13.7,13.7,13.7,20.1125,20.39,19.835,77.9,63.467,2023-11-25 09:00:00,93745.0,simaUanl3,0.0,0.5549999999999997,18.37,702.7,74.0,14.6,9.573970000000001
1976,9.5,9.6,9.4,13.539,13.875,13.203,75.466,64.4,2023-11-25 10:00:00,93745.0,simaUanl3,0.1999999999999993,0.6720000000000006,18.22,702.7,70.0,15.43,6.339266800000001
1977,33.4,33.2,33.6,41.8165,42.092,41.541,54.034,73.534,2023-11-25 16:00:00,93745.0,simaUanl3,0.3999999999999986,0.5510000000000019,43.7,699.7,61.0,18.5,29.477148406474996
1978,41.0,41.0,41.1,47.479,47.785,47.173,64.1,66.8,2023-11-25 19:00:00,93745.0,simaUanl3,0.1000000000000014,0.6119999999999948,56.29,699.9,67.0,16.37,35.97507527709999
1979,52.2,52.2,52.3,55.3885,55.705,55.072,63.5,68.133,2023-11-25 23:00:00,93745.0,simaUanl3,0.0999999999999943,0.6329999999999956,117.06,700.6,72.0,14.9,43.811661
