,time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,Source,sensor_index,Dato Sinaica,PRS,RH,TOUT,US EPA
781,2023-06-03 01:00:00,19.1,19.6,18.6,31.04,31.622,30.458,64.767,santaCatarina,39285.0,16.57,697.1,75.0,24.51,16.85493356
782,2023-06-03 02:00:00,24.2,24.7,23.6,35.702,36.473,34.931,72.666,santaCatarina,39285.0,16.97,696.8,82.0,23.61,20.8608425324
783,2023-06-03 04:00:00,10.6,11.0,10.2,16.839,17.407,16.271,73.133,santaCatarina,39285.0,17.06,697.6,74.0,22.9,8.2695714
784,2023-06-03 11:00:00,9.4,10.0,8.9,15.21,15.837,14.583,45.933,santaCatarina,39285.0,7.15,698.4,61.0,27.04,9.7606154
785,2023-06-03 15:00:00,11.1,11.6,10.5,18.209,18.881,17.537,40.666,santaCatarina,39285.0,11.12,696.6,54.0,29.19,11.786106799999999
786,2023-06-03 16:00:00,11.3,11.8,10.7,18.5255,19.093,17.958,40.567,santaCatarina,39285.0,11.99,695.8,51.0,29.52,11.960486600000001
787,2023-06-03 17:00:00,12.1,12.7,11.5,20.049,20.846,19.252,46.5,santaCatarina,39285.0,11.76,695.9,56.0,28.73,12.247376
788,2023-06-03 18:00:00,10.6,11.0,10.2,17.2905,17.814,16.767,45.833,santaCatarina,39285.0,12.43,695.8,57.0,28.48,10.859417400000002
789,2023-06-03 19:00:00,11.2,11.8,10.6,18.5365,19.224,17.849,50.216,santaCatarina,39285.0,11.16,696.5,60.0,27.47,11.1345068
790,2023-06-03 20:00:00,14.0,14.4,13.6,23.354,23.872,22.836,58.133,santaCatarina,39285.0,12.86,696.3,68.0,26.31,12.9764314
791,2023-06-03 21:00:00,15.3,15.6,14.9,25.5155,26.065,24.966,62.3,santaCatarina,39285.0,13.82,696.6,71.0,25.67,13.749862
792,2023-06-03 22:00:00,15.2,15.6,14.7,25.2195,25.749,24.69,65.233,santaCatarina,39285.0,14.54,698.1,72.0,25.32,13.3419334
793,2023-06-03 23:00:00,14.4,14.9,14.0,24.1085,24.941,23.276,69.034,santaCatarina,39285.0,14.27,698.5,76.0,24.91,12.4321232
794,2023-06-04 00:00:00,13.9,14.4,13.4,22.736,23.346,22.126,72.3,santaCatarina,39285.0,13.01,698.4,76.0,24.23,11.431404
795,2023-06-04 02:00:00,6.4,6.7,6.0,9.869,10.388,9.35,69.567,santaCatarina,39285.0,8.29,698.2,77.0,21.42,4.924680600000001
796,2023-06-04 03:00:00,7.9,8.4,7.3,12.4655,13.122,11.809,68.633,santaCatarina,39285.0,6.72,697.7,79.0,21.43,6.3657574000000015
797,2023-06-04 04:00:00,13.8,14.6,13.1,22.0865,23.183,20.99,65.867,santaCatarina,39285.0,7.55,697.7,79.0,21.88,11.645590600000002
798,2023-06-04 05:00:00,18.0,18.8,17.2,29.2485,30.334,28.163,64.133,santaCatarina,39285.0,11.73,697.8,79.0,22.05,15.5479494
799,2023-06-04 07:00:00,18.2,18.8,17.6,28.2085,28.899,27.518,70.8,santaCatarina,39285.0,12.76,699.6,78.0,20.05,14.428294000000001
800,2023-06-04 09:00:00,12.8,13.6,12.1,20.2795,21.211,19.348,65.6,santaCatarina,39285.0,18.3,700.0,81.0,21.62,10.721738
801,2023-06-04 10:00:00,15.5,16.2,14.8,24.7725,25.656,23.889,53.367,santaCatarina,39285.0,11.57,699.8,71.0,23.25,14.1305546
802,2023-06-04 11:00:00,24.0,24.8,23.2,35.508,36.651,34.365,50.733,santaCatarina,39285.0,14.02,699.7,65.0,23.97,22.545080038400002
803,2023-06-04 15:00:00,12.7,13.3,12.1,21.0955,22.058,20.133,43.466,santaCatarina,39285.0,18.07,698.5,58.0,26.52,13.0572728
804,2023-06-04 16:00:00,11.9,12.4,11.4,19.6095,20.371,18.848,41.0,santaCatarina,39285.0,13.9,698.1,55.0,27.18,12.491178
805,2023-06-04 21:00:00,9.3,9.9,8.7,15.221,15.982,14.46,54.9,santaCatarina,39285.0,8.53,698.7,65.0,25.29,8.993424000000001
806,2023-06-04 22:00:00,8.3,8.7,7.9,13.5185,14.048,12.989,55.7,santaCatarina,39285.0,9.98,699.2,67.0,24.92,8.032354
807,2023-06-05 00:00:00,9.1,9.4,8.7,14.951,15.597,14.305,57.2,santaCatarina,39285.0,9.46,699.8,64.0,24.49,8.653684
808,2023-06-05 01:00:00,18.9,19.4,18.4,29.217,30.152,28.282,68.633,santaCatarina,39285.0,10.36,699.7,74.0,23.07,15.143543400000002
809,2023-06-05 02:00:00,11.1,11.6,10.5,18.2365,19.035,17.438,69.633,santaCatarina,39285.0,17.08,698.9,79.0,22.45,9.3035614
810,2023-06-05 03:00:00,15.4,16.2,14.6,24.3145,25.48,23.149,62.334,santaCatarina,39285.0,11.18,698.6,73.0,23.15,13.117607199999998
811,2023-06-05 05:00:00,22.0,22.8,21.3,34.0475,34.877,33.218,72.9,santaCatarina,39285.0,20.13,699.3,80.0,21.98,19.112185056875
812,2023-06-05 12:00:00,12.4,12.9,11.9,20.844,21.459,20.229,33.266,santaCatarina,39285.0,19.6,700.3,48.0,28.74,13.804726800000001
813,2023-06-05 13:00:00,10.2,10.7,9.7,17.0565,17.729,16.384,31.934,santaCatarina,39285.0,15.05,700.1,43.0,29.48,11.9348952
814,2023-06-05 14:00:00,8.7,9.1,8.3,14.2835,14.78,13.787,29.233,santaCatarina,39285.0,13.97,699.8,41.0,30.14,10.7146694
815,2023-06-05 15:00:00,9.5,10.0,9.0,15.7995,16.352,15.247,27.0,santaCatarina,39285.0,12.17,699.3,38.0,30.56,11.701538
816,2023-06-05 16:00:00,10.0,10.6,9.5,16.8875,17.691,16.084,25.867,santaCatarina,39285.0,12.57,698.8,35.0,30.93,12.3693146
817,2023-06-05 17:00:00,11.0,11.7,10.4,18.739,19.602,17.876,25.467,santaCatarina,39285.0,13.34,698.6,33.0,31.1,13.3739806
818,2023-06-05 18:00:00,11.1,11.7,10.6,18.947,19.747,18.147,28.733,santaCatarina,39285.0,14.92,698.6,37.0,30.75,13.2014434
819,2023-06-05 19:00:00,8.7,9.3,8.2,14.418,15.113,13.723,34.666,santaCatarina,39285.0,15.43,699.1,42.0,29.34,10.3168228
820,2023-06-05 20:00:00,9.5,9.9,9.0,15.866,16.65,15.082,38.867,santaCatarina,39285.0,12.0,699.3,47.0,28.49,10.7134486
821,2023-06-05 21:00:00,9.8,10.3,9.2,16.5515,17.352,15.751,45.034,santaCatarina,39285.0,11.75,699.7,53.0,27.0,10.541055200000002
822,2023-06-05 22:00:00,7.5,7.8,7.1,12.1945,12.764,11.625,54.4,santaCatarina,39285.0,13.22,700.4,65.0,24.42,7.450638
823,2023-06-06 00:00:00,7.1,7.4,6.8,11.579,12.142,11.016,52.867,santaCatarina,39285.0,8.7,701.0,65.0,23.56,7.2602606000000005
824,2023-06-06 02:00:00,12.9,13.5,12.3,22.2475,23.357,21.138,56.9,santaCatarina,39285.0,16.69,700.5,69.0,22.71,12.50291
825,2023-06-06 04:00:00,17.5,18.2,16.7,29.5655,30.767,28.364,59.775,santaCatarina,39285.0,23.83,700.0,69.0,21.99,16.089717
826,2023-06-06 10:00:00,18.1,18.9,17.3,29.218,30.406,28.03,32.2,santaCatarina,39285.0,33.97,700.9,45.0,28.26,18.284592
827,2023-06-06 11:00:00,16.0,16.8,15.2,27.001,28.157,25.845,33.867,santaCatarina,39285.0,22.7,700.7,49.0,28.23,16.9791886
828,2023-06-06 12:00:00,14.8,15.5,14.2,25.2775,26.422,24.133,31.6,santaCatarina,39285.0,20.48,700.3,45.0,29.25,16.27149
829,2023-06-06 13:00:00,11.5,12.0,11.1,19.6195,20.376,18.863,29.733,santaCatarina,39285.0,19.25,700.0,39.0,30.09,13.4676334
830,2023-06-06 15:00:00,8.1,8.6,7.6,13.2295,13.778,12.681,25.033,santaCatarina,39285.0,14.51,699.2,34.0,31.1,10.5244134
831,2023-06-06 16:00:00,9.8,10.4,9.3,16.6955,17.613,15.778,26.9,santaCatarina,39285.0,12.22,698.6,38.0,31.33,12.179662
832,2023-06-06 18:00:00,10.7,11.3,10.2,18.0525,18.978,17.127,31.733,santaCatarina,39285.0,18.94,697.9,41.0,30.34,12.4741254
833,2023-06-06 19:00:00,8.9,9.4,8.4,14.475,15.256,13.694,35.666,santaCatarina,39285.0,14.1,698.2,45.0,29.34,10.2604908
834,2023-06-06 20:00:00,7.2,7.6,6.9,11.7975,12.287,11.308,41.166,santaCatarina,39285.0,12.01,698.7,49.0,28.02,8.383380800000001
835,2023-06-06 21:00:00,7.6,8.0,7.2,12.416,12.998,11.834,43.067,santaCatarina,39285.0,9.76,699.0,51.0,27.41,8.5436086
836,2023-06-06 23:00:00,8.0,8.4,7.6,13.141,13.73,12.552,44.267,santaCatarina,39285.0,10.13,699.4,52.0,26.83,8.820068599999999
837,2023-06-07 00:00:00,7.5,7.9,7.1,12.192,12.8,11.584,44.6,santaCatarina,39285.0,11.11,699.5,54.0,26.46,8.294088
838,2023-06-07 01:00:00,6.8,7.2,6.4,10.956,11.587,10.325,44.867,santaCatarina,39285.0,10.45,699.7,53.0,26.09,7.6234086
839,2023-06-07 03:00:00,9.8,10.5,9.0,16.2795,17.436,15.123,46.8,santaCatarina,39285.0,16.32,699.0,57.0,25.65,10.246298
840,2023-06-07 06:00:00,15.1,15.7,14.4,25.475,26.602,24.348,65.967,santaCatarina,39285.0,15.07,699.4,77.0,22.61,13.4125446
841,2023-06-07 12:00:00,23.7,24.4,23.1,36.26,37.076,35.444,39.433,santaCatarina,39285.0,28.28,699.4,55.0,28.99,24.32465296
842,2023-06-07 16:00:00,11.9,12.5,11.3,19.7115,20.653,18.77,27.467,santaCatarina,39285.0,21.26,697.8,36.0,32.05,13.7111706
843,2023-06-07 17:00:00,11.0,11.5,10.4,18.0835,18.968,17.199,29.434,santaCatarina,39285.0,15.61,697.5,39.0,31.89,12.6885432
844,2023-06-07 18:00:00,10.2,10.7,9.7,16.807,17.615,15.999,33.233,santaCatarina,39285.0,12.95,697.1,44.0,31.24,11.6921834
845,2023-06-07 19:00:00,8.6,9.1,8.2,14.2305,14.912,13.549,34.367,santaCatarina,39285.0,12.89,697.1,44.0,30.59,10.2443466
846,2023-06-07 20:00:00,8.7,9.1,8.3,14.2235,14.83,13.617,39.833,santaCatarina,39285.0,11.6,697.7,47.0,29.22,9.7695094
847,2023-06-07 21:00:00,9.9,10.5,9.3,16.289,17.258,15.32,43.133,santaCatarina,39285.0,11.56,698.0,51.0,28.5,10.5673714
848,2023-06-07 22:00:00,10.9,11.6,10.3,18.168,19.258,17.078,46.034,santaCatarina,39285.0,12.04,698.1,52.0,27.81,11.3019012
849,2023-06-07 23:00:00,11.4,12.0,10.9,19.132,19.792,18.472,47.666,santaCatarina,39285.0,12.7,697.9,55.0,27.22,11.666358800000001
850,2023-06-08 00:00:00,11.2,11.9,10.6,18.715,19.617,17.813,49.334,santaCatarina,39285.0,13.81,697.9,55.0,26.8,11.3040692
851,2023-06-08 01:00:00,15.0,15.7,14.4,25.564,26.741,24.387,54.566,santaCatarina,39285.0,12.85,697.7,64.0,25.79,14.4419468
852,2023-06-08 06:00:00,29.5,30.3,28.8,41.448,42.186,40.71,70.558,santaCatarina,39285.0,29.28,699.8,79.0,23.03,27.602559222400004
853,2023-06-08 07:00:00,29.1,29.9,28.3,41.2,41.965,40.435,71.2,santaCatarina,39285.0,25.08,700.0,75.0,23.13,27.246223999999998
854,2023-06-08 09:00:00,21.7,22.0,21.4,33.32,33.945,32.695,60.733,santaCatarina,39285.0,25.2,700.9,71.0,23.74,19.42364884
855,2023-06-08 10:00:00,25.0,25.6,24.4,36.8545,37.606,36.103,57.0,santaCatarina,39285.0,21.2,700.6,69.0,23.92,23.457669130275004
856,2023-06-08 15:00:00,23.8,24.4,23.1,35.0825,36.023,34.142,28.434,santaCatarina,39285.0,27.07,698.2,45.0,31.59,24.018038361875004
857,2023-06-08 17:00:00,22.8,23.3,22.3,34.453,35.182,33.724,31.166,santaCatarina,39285.0,24.81,697.2,44.0,32.43,23.126654437900005
858,2023-06-08 18:00:00,19.7,20.2,19.1,31.363,31.959,30.767,35.466,santaCatarina,39285.0,24.11,697.4,47.0,31.76,19.6870385739
859,2023-06-08 20:00:00,20.6,21.3,19.9,32.4435,33.185,31.702,45.666,santaCatarina,39285.0,18.4,698.1,51.0,29.5,19.852496368475002
860,2023-06-08 21:00:00,21.9,22.6,21.3,33.968,34.684,33.252,47.767,santaCatarina,39285.0,19.63,698.6,55.0,28.53,21.197400414400008
861,2023-06-08 22:00:00,21.0,21.7,20.3,33.0505,33.939,32.162,45.4,santaCatarina,39285.0,21.19,699.1,54.0,28.29,20.475731208275
862,2023-06-09 00:00:00,19.2,19.9,18.4,31.164,32.083,30.245,44.9,santaCatarina,39285.0,20.32,699.4,54.0,27.73,18.684757137600002
863,2023-06-09 01:00:00,16.7,17.5,16.0,27.5925,28.854,26.331,45.367,santaCatarina,39285.0,20.53,699.3,55.0,27.25,16.2978346
864,2023-06-09 03:00:00,18.9,19.7,18.1,30.131,31.195,29.067,49.367,santaCatarina,39285.0,21.62,699.1,59.0,26.18,17.334916409100003
865,2023-06-09 13:00:00,22.4,23.1,21.7,34.127,35.171,33.083,27.834,santaCatarina,39285.0,35.12,699.1,36.0,33.48,23.0782890899
866,2023-06-09 15:00:00,10.5,10.8,10.2,16.6675,17.442,15.893,18.334,santaCatarina,39285.0,20.56,698.2,26.0,35.59,12.9033792
867,2023-06-09 17:00:00,7.2,7.5,6.9,10.8835,11.604,10.163,13.767,santaCatarina,39285.0,13.49,697.5,20.0,36.16,10.266238600000001
868,2023-06-09 18:00:00,8.8,9.1,8.5,13.7025,14.319,13.086,16.8,santaCatarina,39285.0,11.39,697.3,23.0,35.53,11.481950000000001
869,2023-06-09 19:00:00,11.5,12.0,11.0,18.6145,19.255,17.974,23.233,santaCatarina,39285.0,12.99,697.3,30.0,34.35,13.5013134
870,2023-06-09 20:00:00,13.8,14.3,13.2,22.7705,23.466,22.075,29.934,santaCatarina,39285.0,16.12,697.6,36.0,32.7,15.1014312
871,2023-06-09 21:00:00,16.0,16.8,15.3,26.7715,27.66,25.883,33.1,santaCatarina,39285.0,18.61,697.7,37.0,31.76,16.925046000000002
872,2023-06-09 22:00:00,16.8,17.4,16.3,28.0885,28.871,27.306,33.5,santaCatarina,39285.0,20.42,697.8,39.0,31.35,17.580674000000002
873,2023-06-09 23:00:00,17.1,17.7,16.5,28.494,29.233,27.755,36.0,santaCatarina,39285.0,22.58,698.0,41.0,30.46,17.577656
874,2023-06-10 00:00:00,17.9,18.5,17.3,29.6365,30.403,28.87,41.633,santaCatarina,39285.0,22.47,697.8,49.0,29.39,17.6907614
875,2023-06-10 01:00:00,17.5,18.1,16.9,29.003,29.846,28.16,43.233,santaCatarina,39285.0,22.37,697.4,50.0,28.65,17.220887400000002
876,2023-06-10 02:00:00,19.5,20.1,18.9,31.4615,32.177,30.746,47.934,santaCatarina,39285.0,21.7,697.1,54.0,27.86,18.706266067475003
877,2023-06-10 03:00:00,23.8,24.4,23.2,36.0675,36.758,35.377,59.0,santaCatarina,39285.0,22.26,696.7,68.0,26.53,22.430368186875004
878,2023-06-10 05:00:00,25.4,26.1,24.8,37.5935,38.461,36.726,69.334,santaCatarina,39285.0,23.32,697.8,79.0,24.59,23.212010973475
879,2023-06-10 11:00:00,36.8,37.5,36.1,46.359,47.052,45.666,45.6,santaCatarina,39285.0,38.77,698.7,63.0,27.77,36.046264141099996
880,2023-06-10 15:00:00,24.6,25.3,23.9,36.095,37.102,35.088,33.433,santaCatarina,39285.0,30.94,697.5,48.0,32.19,24.6638426275
881,2023-06-10 16:00:00,19.5,20.0,19.1,30.807,31.439,30.175,32.067,santaCatarina,39285.0,26.93,697.0,43.0,32.63,19.4543749619
882,2023-06-10 17:00:00,18.0,18.4,17.6,28.981,29.608,28.354,30.2,santaCatarina,39285.0,22.54,696.5,40.0,32.65,18.332804000000003
883,2023-06-10 20:00:00,21.3,22.0,20.6,33.2505,33.813,32.688,38.2,santaCatarina,39285.0,20.28,697.2,43.0,30.66,21.296279828275004
884,2023-06-10 23:00:00,16.3,17.1,15.5,27.2345,27.986,26.483,39.3,santaCatarina,39285.0,29.15,697.6,47.0,29.33,16.633218
885,2023-06-11 00:00:00,15.6,16.3,14.8,25.96,26.994,24.926,40.066,santaCatarina,39285.0,20.79,697.6,48.0,28.66,15.8993508
886,2023-06-11 01:00:00,14.5,15.1,13.9,24.3925,25.355,23.43,41.034,santaCatarina,39285.0,19.4,697.4,50.0,28.07,14.9945392
887,2023-06-11 12:00:00,39.3,40.1,38.6,48.029,48.697,47.361,42.533,santaCatarina,39285.0,37.67,699.1,60.0,29.36,38.5943358171
888,2023-06-11 14:00:00,30.3,31.0,29.5,41.0625,41.979,40.146,34.4,santaCatarina,39285.0,34.97,698.0,48.0,32.49,30.252196171875
889,2023-06-11 15:00:00,28.3,28.6,27.9,39.2945,39.943,38.646,35.333,santaCatarina,39285.0,33.1,697.5,51.0,32.65,28.079031166275
890,2023-06-11 16:00:00,26.0,26.5,25.5,37.36,38.192,36.528,34.467,santaCatarina,39285.0,29.87,697.1,49.0,33.15,25.957686359999997
891,2023-06-11 17:00:00,23.9,24.4,23.3,35.2645,36.195,34.334,35.233,santaCatarina,39285.0,27.85,697.0,48.0,33.35,23.623527879274995
892,2023-06-11 18:00:00,23.3,24.0,22.7,34.686,35.537,33.835,37.9,santaCatarina,39285.0,26.2,696.7,50.0,33.35,22.7877396076
893,2023-06-11 21:00:00,21.4,22.2,20.7,33.59,34.555,32.625,50.6,santaCatarina,39285.0,24.23,697.8,59.0,30.16,20.569144110000003
894,2023-06-11 23:00:00,20.9,21.6,20.2,32.967,33.719,32.215,47.166,santaCatarina,39285.0,22.75,698.5,56.0,30.15,20.2403502659
895,2023-06-12 00:00:00,21.9,22.4,21.5,33.984,34.505,33.463,48.8,santaCatarina,39285.0,22.5,698.3,55.0,29.7,21.1246945536
896,2023-06-12 01:00:00,22.7,23.5,22.0,34.9135,35.627,34.2,50.7,santaCatarina,39285.0,23.87,697.9,59.0,28.99,21.921606017475
897,2023-06-12 06:00:00,20.9,21.7,20.2,32.7185,33.428,32.009,56.834,santaCatarina,39285.0,27.62,698.4,67.0,25.23,19.160585873475
898,2023-06-12 14:00:00,40.5,40.9,40.1,47.913,49.022,46.804,28.934,santaCatarina,39285.0,44.21,697.5,41.0,34.8,39.60558015389999
899,2023-06-12 19:00:00,19.8,20.2,19.4,31.0945,31.611,30.578,33.5,santaCatarina,39285.0,21.81,696.5,42.0,34.48,19.601649386275
900,2023-06-12 23:00:00,17.9,18.5,17.3,29.429,30.194,28.664,38.1,santaCatarina,39285.0,22.9,698.0,46.0,31.61,17.886575999999998
901,2023-06-13 00:00:00,17.5,17.9,17.0,29.003,29.547,28.459,38.034,santaCatarina,39285.0,21.8,698.0,45.0,31.05,17.669041200000002
902,2023-06-13 01:00:00,20.7,21.4,20.0,32.7035,33.418,31.989,44.334,santaCatarina,39285.0,21.89,697.8,54.0,29.56,20.223265450475
903,2023-06-13 12:00:00,28.9,29.2,28.6,39.348,40.463,38.233,22.6,santaCatarina,39285.0,45.72,697.8,33.0,36.08,29.2387408624
904,2023-06-13 19:00:00,8.1,8.5,7.8,12.4375,12.939,11.936,14.1,santaCatarina,39285.0,14.46,695.6,17.0,37.84,11.05183
905,2023-06-13 20:00:00,7.7,8.0,7.4,11.7455,12.32,11.171,14.534,santaCatarina,39285.0,13.66,695.2,17.0,37.18,10.651811200000001
906,2023-06-14 01:00:00,19.8,20.6,19.1,32.164,33.21,31.118,31.3,santaCatarina,39285.0,26.61,696.4,39.0,31.46,20.817673937600006
907,2023-06-14 10:00:00,17.0,17.7,16.2,27.464,28.703,26.225,14.3,santaCatarina,39285.0,52.04,696.1,21.0,35.05,18.908476
908,2023-06-14 11:00:00,17.6,18.0,17.3,28.384,29.556,27.212,15.733,santaCatarina,39285.0,41.81,696.2,24.0,36.26,19.2670314
909,2023-06-22 14:00:00,27.4,28.0,26.7,39.1115,40.216,38.007,22.05,santaCatarina,39285.0,41.0,698.0,35.0,35.91,29.012090062475
910,2023-06-22 18:00:00,18.6,19.1,18.1,29.6495,30.903,28.396,22.233,santaCatarina,39285.0,27.0,697.2,29.0,36.31,19.3698534
911,2023-06-22 21:00:00,20.3,20.9,19.6,32.226,32.813,31.639,28.034,santaCatarina,39285.0,30.0,698.0,33.0,33.76,21.1596226956
912,2023-06-22 23:00:00,18.7,19.3,18.1,30.5775,31.27,29.885,25.834,santaCatarina,39285.0,28.0,698.6,31.0,33.14,19.777045631875
913,2023-06-23 00:00:00,19.2,20.0,18.4,31.125,31.95,30.3,31.267,santaCatarina,39285.0,28.0,698.8,38.0,32.05,19.8229892875
914,2023-06-23 01:00:00,16.9,17.7,16.1,28.2805,29.509,27.052,36.9,santaCatarina,39285.0,26.0,698.7,45.0,30.7,17.388202
915,2023-06-23 02:00:00,15.7,16.5,14.9,26.675,27.849,25.501,37.933,santaCatarina,39285.0,23.0,698.4,46.0,30.22,16.4578754
916,2023-06-23 18:00:00,14.8,15.2,14.5,24.054,25.264,22.844,18.233,santaCatarina,39285.0,24.0,697.8,24.0,37.27,16.7826114
917,2023-06-23 19:00:00,14.9,15.3,14.5,24.3585,25.514,23.203,18.867,santaCatarina,39285.0,23.0,698.0,24.0,36.75,16.8875186
918,2023-06-23 21:00:00,12.7,13.3,12.1,20.841,21.946,19.736,22.733,santaCatarina,39285.0,20.0,698.9,27.0,34.75,14.711099400000002
919,2023-06-23 22:00:00,9.2,9.6,8.7,15.1705,15.844,14.497,35.733,santaCatarina,39285.0,17.0,699.3,42.0,32.44,10.6191574
920,2023-06-23 23:00:00,7.5,7.9,7.1,12.368,12.988,11.748,43.9,santaCatarina,39285.0,14.0,700.0,52.0,30.62,8.446652
921,2023-06-24 01:00:00,8.2,8.7,7.8,13.7195,14.395,13.044,47.3,santaCatarina,39285.0,15.0,700.0,56.0,28.79,8.861758
922,2023-06-24 02:00:00,7.8,8.2,7.3,12.941,13.67,12.212,49.834,santaCatarina,39285.0,14.0,700.0,60.0,27.69,8.2353932
923,2023-06-24 03:00:00,7.5,7.9,7.0,12.4695,13.117,11.822,52.9,santaCatarina,39285.0,13.0,700.1,63.0,26.71,7.724038000000001
924,2023-06-24 04:00:00,7.7,8.2,7.2,12.6885,13.491,11.886,55.2,santaCatarina,39285.0,13.0,700.1,66.0,26.0,7.640534000000001
925,2023-06-24 06:00:00,8.2,8.6,7.9,13.514,14.239,12.789,65.434,santaCatarina,39285.0,12.0,701.1,77.0,24.22,7.190925200000001
926,2023-06-24 07:00:00,15.6,16.3,15.0,25.5015,26.559,24.444,63.666,santaCatarina,39285.0,18.0,701.3,77.0,24.32,13.6247768
927,2023-06-24 11:00:00,17.4,17.9,17.0,28.7035,29.789,27.618,30.666,santaCatarina,39285.0,29.0,701.0,42.0,32.9,18.1472248
928,2023-06-24 12:00:00,19.7,20.1,19.3,31.286,32.23,30.342,31.416,santaCatarina,39285.0,29.0,700.9,42.0,33.0,19.9628675276
929,2023-06-24 13:00:00,18.6,19.1,18.1,29.8295,30.997,28.662,27.961,santaCatarina,39285.0,27.0,700.7,38.0,34.13,18.970419800000002
930,2023-06-24 17:00:00,9.1,9.5,8.7,14.6015,15.445,13.758,22.334,santaCatarina,39285.0,16.0,699.3,30.0,36.71,11.4759952
931,2023-06-24 19:00:00,7.9,8.2,7.6,12.2375,12.972,11.503,20.933,santaCatarina,39285.0,14.0,699.3,27.0,35.8,10.3580254
932,2023-06-24 20:00:00,7.8,8.2,7.4,12.2475,12.959,11.536,23.1,santaCatarina,39285.0,14.0,699.7,28.0,34.62,10.17647
933,2023-06-24 22:00:00,5.6,6.0,5.2,8.798,9.393,8.203,34.233,santaCatarina,39285.0,12.0,700.4,40.0,32.23,7.409267400000001
934,2023-06-25 12:00:00,10.9,11.2,10.5,17.3965,18.338,16.455,32.6,santaCatarina,39285.0,18.0,701.3,46.0,32.03,12.055646000000001
935,2023-06-25 13:00:00,8.8,9.1,8.5,13.894,14.691,13.097,27.966,santaCatarina,39285.0,15.0,700.7,38.0,34.2,10.6197868
936,2023-06-26 11:00:00,10.6,11.2,10.0,17.3005,18.468,16.133,31.367,santaCatarina,39285.0,17.0,701.0,45.0,31.53,12.111626600000001
937,2023-06-26 12:00:00,10.0,10.4,9.6,16.2025,17.19,15.215,28.9,santaCatarina,39285.0,18.0,700.8,41.0,32.55,11.748930000000001
938,2023-06-27 03:00:00,6.6,7.0,6.3,10.5485,11.075,10.022,38.9,santaCatarina,39285.0,13.0,685.7,47.0,27.65,7.924234
939,2023-06-27 04:00:00,8.5,8.9,8.1,13.97,14.558,13.382,47.433,santaCatarina,39285.0,18.0,687.1,58.0,26.43,8.981555400000001
940,2023-06-27 05:00:00,12.1,12.6,11.6,20.1895,21.075,19.304,57.733,santaCatarina,39285.0,19.0,689.3,70.0,25.17,11.352713399999999
941,2023-06-27 06:00:00,12.6,13.2,12.1,20.955,21.849,20.061,64.133,santaCatarina,39285.0,19.0,695.2,76.0,24.3,11.202155399999999
942,2023-06-27 07:00:00,12.3,12.9,11.7,20.443,21.345,19.541,62.434,santaCatarina,39285.0,18.0,693.0,76.0,24.21,11.0803212
943,2023-06-27 11:00:00,14.3,14.7,13.8,23.442,24.544,22.34,31.034,santaCatarina,39285.0,24.0,689.7,47.0,31.38,15.358477200000001
944,2023-06-27 12:00:00,11.8,12.2,11.3,19.2525,20.227,18.278,27.5,santaCatarina,39285.0,22.0,690.0,39.0,32.6,13.467810000000002
945,2023-06-27 13:00:00,8.8,9.1,8.5,13.9855,14.633,13.338,24.767,santaCatarina,39285.0,20.0,687.9,33.0,34.02,10.9434866
946,2023-06-28 07:00:00,9.8,10.3,9.4,16.0255,16.553,15.498,62.067,santaCatarina,39285.0,15.0,698.3,74.0,23.5,8.7971866
947,2023-06-28 08:00:00,10.5,11.0,10.1,17.1565,17.787,16.526,51.767,santaCatarina,39285.0,17.0,699.8,66.0,25.8,10.2776906
948,2023-06-28 09:00:00,11.5,12.1,10.9,18.995,19.899,18.091,43.733,santaCatarina,39285.0,18.0,700.1,60.0,27.02,11.933595400000002
949,2023-06-28 12:00:00,12.0,12.6,11.4,19.544,20.69,18.398,31.233,santaCatarina,39285.0,20.0,699.2,44.0,30.77,13.2987714
950,2023-06-28 13:00:00,8.6,9.0,8.3,13.5315,14.467,12.596,25.2,santaCatarina,39285.0,18.0,698.3,34.0,33.21,10.668266000000001
951,2023-06-28 14:00:00,7.5,7.8,7.1,11.468,12.258,10.678,18.833,santaCatarina,39285.0,16.0,697.6,25.0,35.22,10.1358274
952,2023-06-29 02:00:00,8.8,9.2,8.4,14.0735,14.667,13.48,57.0,santaCatarina,39285.0,13.0,699.4,67.0,25.64,8.211113999999998
953,2023-06-29 05:00:00,9.4,9.9,8.9,15.1785,15.815,14.542,63.733,santaCatarina,39285.0,12.0,699.6,75.0,24.08,8.2097494
954,2023-06-29 06:00:00,10.2,10.7,9.7,16.4605,17.09,15.831,64.933,santaCatarina,39285.0,13.0,699.9,76.0,23.73,8.778077399999999
955,2023-06-29 07:00:00,12.5,13.0,12.0,20.552,21.393,19.711,64.167,santaCatarina,39285.0,15.0,700.3,76.0,23.86,10.988052600000001
956,2023-06-29 08:00:00,13.2,13.9,12.6,21.677,22.547,20.807,56.334,santaCatarina,39285.0,17.0,700.7,71.0,25.17,12.252757200000001
957,2023-06-29 09:00:00,14.0,14.7,13.3,22.737,23.834,21.64,51.467,santaCatarina,39285.0,18.0,701.0,68.0,25.6,13.2277326
