date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
10/1/2022 19:00,0.74,4.5,20.4,24.9,36.0,43.0,20.0,712.5,0.0,37.0,5.2,0.003,27.48,10.1,80.0
10/1/2022 20:00,0.73,3.9,21.9,25.8,31.0,37.0,6.0,712.8,0.0,40.0,5.3,0.0,26.73,8.9,98.0
10/1/2022 21:00,0.7,3.6,18.3,21.9,35.0,48.0,4.0,713.2,0.0,41.0,5.3,0.0,26.35,9.0,101.0
10/1/2022 22:00,0.66,4.3,21.6,25.9,33.0,47.0,4.0,713.8,0.0,42.0,5.2,0.0,25.98,9.5,86.0
10/1/2022 23:00,0.76,4.8,20.6,25.4,29.0,41.0,15.0,714.0,0.0,51.0,7.0,0.0,24.47,12.6,79.0
10/2/2022 0:00,0.66,4.0,13.5,17.5,33.0,54.0,19.0,714.3,0.0,63.0,5.3,0.0,22.68,14.0,94.0
10/2/2022 1:00,0.65,3.5,12.6,16.1,36.0,39.0,8.0,714.4,0.0,66.0,5.3,0.0,22.03,11.6,92.0
10/2/2022 2:00,0.66,3.8,12.9,16.6,32.0,39.0,4.0,714.4,0.0,69.0,,0.0,21.58,10.2,77.0
10/2/2022 3:00,0.67,3.7,10.4,14.0,32.0,27.0,2.0,714.3,0.0,70.0,5.6,0.0,20.86,8.3,64.0
10/2/2022 4:00,0.65,3.9,11.9,15.7,31.0,18.0,5.0,714.3,0.0,70.0,6.9,0.0,20.31,7.0,61.0
10/2/2022 5:00,0.63,6.8,14.9,21.6,27.0,32.0,2.0,714.4,0.0,69.0,7.3,0.0,20.28,6.5,35.0
10/2/2022 6:00,0.74,8.3,20.9,29.2,20.0,31.0,9.0,714.7,0.0,70.0,6.5,0.0,20.2,5.6,37.0
10/2/2022 7:00,0.75,9.0,19.3,28.3,21.0,30.0,4.0,715.3,0.0,70.0,7.4,0.005,20.24,6.9,49.0
10/2/2022 8:00,0.75,11.6,20.2,31.8,21.0,36.0,8.0,715.8,0.0,68.0,8.2,0.067,20.85,6.0,42.0
10/2/2022 9:00,0.85,16.8,19.9,36.7,23.0,39.0,6.0,716.2,0.0,65.0,7.5,0.126,22.03,7.6,24.0
10/2/2022 10:00,0.78,11.8,15.9,27.7,31.0,39.0,14.0,716.5,0.0,61.0,6.6,0.28,23.55,8.1,45.0
10/2/2022 11:00,0.74,7.3,12.5,19.7,42.0,33.0,19.0,716.5,0.0,56.0,5.9,0.403,25.32,6.5,38.0
10/2/2022 12:00,0.61,5.2,9.6,14.7,51.0,36.0,23.0,716.1,0.0,51.0,5.5,0.45,26.22,9.3,66.0
10/2/2022 13:00,0.61,4.7,8.8,13.4,55.0,40.0,21.0,715.7,0.0,45.0,6.4,0.489,27.07,10.4,75.0
10/2/2022 14:00,0.62,4.7,10.5,15.1,57.0,40.0,25.0,715.1,0.0,42.0,7.2,0.491,28.03,10.7,73.0
10/2/2022 15:00,0.61,4.5,10.6,15.1,54.0,40.0,28.0,714.8,0.0,40.0,7.5,0.347,28.1,10.9,83.0
10/2/2022 16:00,0.61,5.3,12.2,17.5,49.0,39.0,19.0,714.8,0.0,38.0,8.9,0.288,28.1,11.0,80.0
10/2/2022 17:00,0.57,5.2,12.8,18.0,42.0,30.0,14.0,714.8,0.0,38.0,6.5,0.159,27.69,11.6,80.0
10/2/2022 18:00,0.61,4.3,12.3,16.5,40.0,29.0,12.0,715.1,0.0,38.0,5.7,0.059,26.89,9.9,86.0
10/2/2022 19:00,0.59,4.0,17.7,21.7,35.0,25.0,2.0,715.4,0.0,40.0,5.0,0.006,26.08,9.5,94.0
10/2/2022 20:00,0.57,3.8,18.2,21.9,34.0,22.0,3.0,715.6,0.0,39.0,5.0,0.0,25.6,9.0,97.0
10/2/2022 21:00,0.58,3.4,16.4,19.8,34.0,27.0,,716.1,0.0,39.0,5.1,0.0,25.25,8.6,100.0
10/2/2022 22:00,0.68,4.7,22.6,27.3,28.0,43.0,6.0,716.3,0.0,41.0,6.7,0.0,25.03,7.3,77.0
10/2/2022 23:00,0.75,6.0,26.3,32.3,20.0,33.0,8.0,716.2,0.0,44.0,5.8,0.0,24.39,7.2,63.0
10/3/2022 0:00,0.6,6.9,18.5,25.4,26.0,45.0,10.0,716.0,0.0,48.0,5.2,0.0,23.36,11.0,10.0
10/3/2022 1:00,0.59,6.9,20.9,27.9,23.0,33.0,10.0,715.9,0.0,49.0,5.0,0.0,23.06,8.4,27.0
10/3/2022 2:00,0.58,4.9,13.8,18.7,27.0,61.0,13.0,715.8,0.0,56.0,5.3,0.0,22.21,8.9,49.0
10/3/2022 3:00,0.6,4.2,11.8,15.9,28.0,33.0,9.0,715.6,0.0,66.0,5.6,0.0,21.36,9.9,59.0
10/3/2022 4:00,0.64,4.5,11.7,16.1,27.0,46.0,13.0,715.6,0.0,74.0,6.4,0.0,20.97,8.6,64.0
10/3/2022 5:00,0.66,4.5,13.1,17.6,28.0,35.0,8.0,715.8,0.0,76.0,5.4,0.0,20.76,8.0,79.0
10/3/2022 6:00,0.72,6.2,16.0,22.1,25.0,29.0,4.0,716.0,0.0,75.0,6.2,0.0,20.56,8.4,86.0
10/3/2022 7:00,0.89,8.4,21.9,30.3,16.0,41.0,14.0,716.4,0.0,77.0,8.4,0.002,20.42,6.7,68.0
10/3/2022 8:00,0.99,14.8,22.4,37.2,15.0,47.0,10.0,716.8,0.0,78.0,8.9,0.036,20.62,7.5,65.0
10/3/2022 9:00,0.89,12.9,19.8,32.8,19.0,54.0,6.0,716.9,0.0,73.0,7.9,0.108,21.65,7.5,68.0
10/3/2022 10:00,0.89,13.0,20.0,32.9,21.0,55.0,16.0,717.2,0.0,70.0,7.3,0.127,22.11,7.9,66.0
10/3/2022 11:00,0.86,13.4,17.6,31.1,24.0,54.0,12.0,717.3,0.0,65.0,5.9,0.231,23.55,7.4,64.0
10/3/2022 12:00,0.85,11.4,14.7,26.1,32.0,40.0,17.0,716.8,0.0,60.0,5.2,0.302,24.61,8.5,78.0
10/3/2022 13:00,0.74,7.6,12.6,20.2,34.0,52.0,22.0,716.3,0.0,58.0,5.0,0.251,24.96,9.5,69.0
10/3/2022 14:00,0.77,9.9,15.8,25.7,31.0,37.0,12.0,715.9,0.0,57.0,5.0,0.215,24.99,9.8,67.0
10/3/2022 15:00,0.76,7.8,14.1,21.8,33.0,32.0,15.0,715.4,0.0,54.0,5.3,0.195,25.24,9.0,73.0
10/3/2022 16:00,0.75,7.2,15.8,23.0,39.0,32.0,9.0,715.0,0.0,52.0,7.6,0.169,25.66,7.9,70.0
10/3/2022 17:00,0.74,4.8,15.8,20.6,40.0,41.0,18.0,715.0,0.0,51.0,9.7,0.079,25.45,7.4,117.0
10/3/2022 18:00,0.81,5.4,20.0,25.4,29.0,43.0,14.0,715.1,0.0,52.0,7.4,0.025,25.02,7.1,85.0
10/3/2022 19:00,0.78,4.5,20.1,24.6,24.0,46.0,7.0,715.1,0.0,55.0,5.6,0.002,24.67,7.6,105.0
10/3/2022 20:00,0.73,4.3,21.1,25.4,21.0,46.0,10.0,715.3,0.0,57.0,6.0,0.0,24.52,6.4,122.0
10/3/2022 21:00,0.88,15.1,27.3,42.4,14.0,54.0,10.0,715.8,0.0,58.0,6.0,0.0,24.36,6.3,54.0
10/3/2022 22:00,0.82,10.3,27.2,37.5,13.0,54.0,13.0,715.8,0.0,60.0,5.7,0.0,24.06,5.8,55.0
10/3/2022 23:00,0.77,8.2,23.8,31.9,15.0,56.0,10.0,715.6,0.0,59.0,5.6,0.0,24.01,6.4,62.0
10/4/2022 0:00,0.61,3.6,10.7,14.3,31.0,52.0,4.0,715.3,0.0,56.0,5.4,0.0,24.14,8.0,82.0
10/4/2022 1:00,0.67,3.4,12.4,15.7,33.0,30.0,4.0,715.1,0.0,55.0,6.1,0.0,23.71,9.1,80.0
10/4/2022 2:00,0.67,3.2,8.6,11.7,34.0,43.0,13.0,714.8,0.0,63.0,6.1,0.0,22.61,11.6,88.0
10/4/2022 3:00,0.65,4.1,11.9,16.0,30.0,37.0,12.0,714.8,0.0,65.0,5.3,0.0,22.32,9.0,72.0
10/4/2022 4:00,0.61,7.1,16.2,23.3,25.0,27.0,6.0,714.7,0.0,66.0,5.4,0.0,21.76,7.4,42.0
10/4/2022 5:00,0.68,9.2,21.7,30.9,22.0,27.0,8.0,714.6,0.0,70.0,5.4,0.0,21.14,8.0,48.0
10/4/2022 6:00,0.88,13.6,24.8,38.4,18.0,39.0,6.0,714.8,0.0,70.0,,0.0,21.14,6.3,62.0
10/4/2022 7:00,0.98,12.9,26.4,39.2,16.0,35.0,7.0,715.0,0.0,71.0,6.1,0.002,21.05,6.7,62.0
10/4/2022 8:00,1.06,24.0,29.1,53.1,15.0,42.0,10.0,715.3,0.0,71.0,7.2,0.019,21.24,6.7,52.0
10/4/2022 9:00,1.35,41.3,32.3,73.5,12.0,58.0,15.0,715.5,0.0,69.0,6.3,0.056,21.77,6.5,36.0
10/4/2022 10:00,1.27,32.2,31.2,63.3,16.0,69.0,17.0,715.8,0.0,69.0,9.6,0.062,22.04,7.1,39.0
10/4/2022 11:00,1.19,27.0,33.4,60.4,25.0,62.0,28.0,715.9,0.0,69.0,15.2,0.127,22.66,6.9,41.0
10/4/2022 12:00,1.04,12.8,30.8,43.6,36.0,80.0,31.0,715.5,0.0,64.0,22.9,0.121,23.37,6.6,64.0
10/4/2022 13:00,0.96,16.8,23.8,40.6,31.0,65.0,10.0,714.9,0.0,56.0,7.6,0.182,24.21,7.4,57.0
10/4/2022 14:00,0.89,10.8,22.0,32.7,42.0,40.0,13.0,714.3,0.0,55.0,8.9,0.228,24.68,8.4,65.0
10/4/2022 15:00,0.8,6.9,19.7,26.5,45.0,49.0,25.0,713.8,0.0,56.0,8.6,0.144,24.35,8.1,81.0
10/4/2022 16:00,0.82,7.1,15.9,23.0,36.0,43.0,17.0,713.7,0.0,60.0,5.9,0.194,24.56,9.0,80.0
10/4/2022 17:00,0.8,5.8,16.8,22.6,38.0,38.0,22.0,713.6,0.0,61.0,6.0,0.112,24.2,10.0,91.0
10/4/2022 18:00,0.81,5.6,16.2,21.7,31.0,40.0,7.0,713.8,0.0,59.0,5.2,0.027,23.38,9.3,95.0
10/4/2022 19:00,0.81,5.6,22.1,27.7,26.0,27.0,11.0,714.0,0.0,58.0,10.1,0.001,23.13,7.9,85.0
10/4/2022 20:00,0.74,4.2,18.3,22.6,25.0,35.0,,714.2,0.0,58.0,10.5,0.0,22.92,7.3,112.0
10/4/2022 21:00,0.64,4.6,21.1,25.7,21.0,41.0,5.0,714.6,0.0,55.0,8.2,0.0,22.33,10.3,178.0
10/4/2022 22:00,0.58,4.0,21.0,25.0,20.0,52.0,13.0,714.8,0.0,62.0,8.5,0.0,21.65,9.0,186.0
10/4/2022 23:00,0.61,5.2,27.3,32.5,14.0,37.0,6.0,714.8,0.0,59.0,9.9,0.0,22.05,4.5,190.0
10/5/2022 0:00,0.57,3.7,16.9,20.6,23.0,46.0,2.0,714.7,0.0,58.0,6.8,0.0,22.15,4.0,249.0
10/5/2022 1:00,0.59,4.7,20.4,25.1,18.0,41.0,10.0,714.3,0.0,60.0,7.3,0.0,22.06,2.2,274.0
10/5/2022 2:00,0.64,7.7,21.8,29.5,16.0,40.0,10.0,714.1,0.0,59.0,5.9,0.0,22.2,4.6,26.0
10/5/2022 3:00,0.68,11.5,23.5,35.0,12.0,44.0,13.0,713.9,0.0,60.0,7.3,0.0,21.59,7.5,28.0
10/5/2022 4:00,0.63,12.4,21.4,33.8,13.0,49.0,20.0,713.8,0.0,63.0,9.2,0.0,21.43,8.4,15.0
10/5/2022 5:00,0.85,27.7,27.2,54.9,9.0,48.0,18.0,713.9,0.0,64.0,10.3,0.0,21.56,6.7,26.0
10/5/2022 6:00,1.13,35.0,30.5,65.4,9.0,53.0,16.0,714.2,0.0,64.0,8.4,0.0,21.73,6.2,51.0
10/5/2022 7:00,1.01,14.2,26.5,40.7,15.0,40.0,13.0,714.4,0.0,65.0,5.7,0.004,21.57,7.0,71.0
10/5/2022 8:00,1.67,74.9,35.6,110.6,7.0,35.0,12.0,715.0,0.0,65.0,6.4,0.023,21.85,8.2,20.0
10/5/2022 9:00,1.44,60.8,31.1,92.0,9.0,69.0,20.0,715.7,0.0,65.0,7.8,0.094,22.2,7.6,35.0
10/5/2022 10:00,0.86,12.5,20.6,33.1,27.0,80.0,19.0,716.1,0.0,65.0,11.8,0.165,22.7,7.7,83.0
10/5/2022 11:00,0.96,16.3,23.3,39.7,25.0,41.0,23.0,716.2,0.0,63.0,10.8,0.167,23.19,8.6,58.0
10/5/2022 12:00,0.84,10.2,19.6,29.8,27.0,55.0,23.0,715.8,0.0,63.0,8.6,0.143,23.31,7.9,69.0
10/5/2022 13:00,0.97,14.6,18.4,33.0,25.0,42.0,15.0,715.5,0.0,60.0,5.6,0.159,23.8,8.0,73.0
10/5/2022 14:00,0.73,7.6,11.7,19.3,36.0,39.0,3.0,714.8,0.0,46.0,5.4,0.332,25.75,9.7,103.0
10/5/2022 15:00,0.74,7.2,10.8,17.9,37.0,31.0,12.0,714.1,0.0,42.0,5.3,0.367,26.78,10.3,94.0
10/5/2022 16:00,0.73,6.9,11.5,18.3,34.0,26.0,19.0,713.9,0.0,42.0,5.1,0.198,26.37,9.8,95.0
10/5/2022 17:00,0.76,6.7,12.9,19.6,32.0,21.0,9.0,713.8,0.0,43.0,5.1,0.176,26.45,11.1,96.0
10/5/2022 18:00,0.81,5.3,15.2,20.4,28.0,28.0,17.0,714.0,0.0,46.0,,0.044,25.35,8.8,102.0
10/5/2022 19:00,0.86,5.4,21.5,27.0,19.0,31.0,6.0,714.2,0.0,48.0,5.0,0.003,24.92,6.4,133.0
10/5/2022 20:00,0.78,5.5,22.9,28.4,16.0,50.0,5.0,714.5,0.0,45.0,6.0,0.0,25.3,7.0,177.0
10/5/2022 21:00,0.76,6.7,23.6,30.3,15.0,312.0,14.0,715.0,0.0,44.0,6.7,0.0,25.39,6.3,147.0
10/5/2022 22:00,0.99,23.6,28.2,51.8,10.0,129.0,9.0,715.3,0.0,46.0,5.4,0.0,25.28,5.6,54.0
10/5/2022 23:00,1.07,31.4,31.4,62.8,7.0,54.0,13.0,715.5,0.0,50.0,6.9,0.0,24.81,7.8,23.0
10/6/2022 0:00,0.87,12.8,27.8,40.6,10.0,49.0,16.0,715.4,0.0,53.0,8.7,0.0,24.22,6.0,33.0
10/6/2022 1:00,0.84,16.0,28.1,44.1,11.0,40.0,29.0,715.6,0.0,56.0,8.7,0.0,23.99,7.3,40.0
10/6/2022 2:00,0.68,4.7,17.1,21.8,18.0,57.0,18.0,715.6,0.0,58.0,8.6,0.0,23.24,8.1,61.0
10/6/2022 3:00,0.71,8.4,15.6,24.0,14.0,35.0,14.0,715.4,0.0,62.0,8.1,0.0,22.71,6.8,41.0
10/6/2022 4:00,0.72,12.8,17.1,29.9,10.0,35.0,18.0,715.1,0.0,67.0,6.9,0.0,22.25,7.1,21.0
10/6/2022 5:00,0.79,29.7,22.0,51.7,8.0,52.0,14.0,715.2,0.0,71.0,6.8,0.0,21.82,7.3,32.0
10/6/2022 6:00,1.15,50.0,25.9,75.8,6.0,51.0,13.0,715.6,0.0,71.0,6.4,0.0,21.8,6.3,31.0
10/6/2022 7:00,1.41,50.4,25.7,76.1,6.0,50.0,13.0,716.0,0.0,71.0,5.8,0.001,21.74,6.7,35.0
10/6/2022 8:00,1.29,53.4,25.3,78.7,6.0,50.0,10.0,716.5,0.0,71.0,6.1,0.021,21.67,7.9,33.0
10/6/2022 9:00,1.27,50.5,23.1,73.6,10.0,53.0,13.0,717.0,0.0,69.0,7.9,0.092,22.29,7.3,45.0
10/6/2022 10:00,1.13,39.2,24.5,63.8,11.0,56.0,14.0,717.2,0.0,66.0,6.6,0.098,22.89,6.8,40.0
10/6/2022 11:00,1.38,53.8,32.2,86.1,10.0,65.0,27.0,717.3,0.0,65.0,6.4,0.081,23.24,7.6,33.0
10/6/2022 12:00,1.3,46.6,30.3,76.9,13.0,75.0,18.0,717.1,0.0,62.0,6.9,0.172,24.1,8.2,33.0
10/6/2022 13:00,1.09,20.4,28.7,49.0,23.0,83.0,24.0,716.7,0.0,61.0,8.0,0.144,24.45,7.4,53.0
10/6/2022 14:00,1.11,21.0,29.7,50.7,21.0,75.0,25.0,716.2,0.0,58.0,6.5,0.106,24.68,5.9,63.0
10/6/2022 15:00,0.87,9.3,20.3,29.6,27.0,88.0,19.0,715.9,0.0,60.0,5.7,0.119,24.1,5.4,112.0
10/6/2022 16:00,0.84,8.2,19.5,27.7,23.0,46.0,17.0,715.6,0.0,60.0,5.2,0.075,24.1,7.8,90.0
10/6/2022 17:00,0.9,7.4,23.4,30.8,25.0,40.0,12.0,715.7,0.0,63.0,5.3,0.043,23.86,8.6,76.0
10/6/2022 18:00,1.16,14.7,29.3,44.0,18.0,53.0,22.0,715.9,0.0,68.0,6.4,0.004,22.91,7.9,58.0
10/6/2022 19:00,1.41,33.7,30.4,64.0,8.0,55.0,27.0,716.3,0.01,76.0,7.2,0.0,21.71,9.1,342.0
10/6/2022 20:00,1.1,17.7,30.4,48.1,7.0,67.0,13.0,716.8,0.0,79.0,5.8,0.0,21.11,7.5,258.0
10/6/2022 21:00,1.11,18.4,30.8,49.2,6.0,51.0,17.0,717.3,0.03,81.0,5.2,0.0,20.77,7.7,258.0
10/6/2022 22:00,1.01,8.1,26.5,34.6,9.0,45.0,17.0,717.9,0.07,83.0,5.0,0.0,20.25,7.2,238.0
10/6/2022 23:00,0.85,8.4,25.1,33.5,9.0,33.0,4.0,718.2,0.04,82.0,5.0,0.0,19.87,7.6,253.0
10/7/2022 0:00,0.72,6.0,20.5,26.5,13.0,35.0,2.0,718.3,0.08,81.0,4.8,0.0,19.27,5.8,251.0
10/7/2022 1:00,0.59,4.4,14.3,18.7,23.0,28.0,3.0,718.1,0.07,78.0,4.8,0.0,18.17,7.1,224.0
10/7/2022 2:00,0.57,3.6,12.1,15.6,23.0,23.0,4.0,718.0,0.07,79.0,,0.0,17.49,4.1,207.0
10/7/2022 3:00,0.6,11.8,25.1,37.0,10.0,17.0,2.0,717.6,0.07,83.0,,0.0,17.16,3.0,33.0
10/7/2022 4:00,0.73,8.1,24.7,32.8,9.0,21.0,12.0,717.5,0.01,85.0,4.9,0.0,17.36,2.2,51.0
10/7/2022 5:00,0.99,32.7,30.0,62.7,7.0,34.0,10.0,717.4,0.0,86.0,5.3,0.0,17.7,4.8,
10/7/2022 6:00,1.52,76.0,32.4,108.4,4.0,40.0,16.0,717.8,0.0,85.0,5.5,0.0,18.0,4.2,347.0
10/7/2022 7:00,1.29,33.0,29.5,62.5,4.0,61.0,19.0,718.2,0.0,85.0,5.3,0.001,18.05,3.2,253.0
10/7/2022 8:00,1.6,59.8,31.0,90.9,5.0,47.0,15.0,718.5,0.0,83.0,5.6,0.017,18.39,4.5,285.0
10/7/2022 9:00,2.11,94.5,39.1,133.7,6.0,84.0,26.0,718.9,0.0,80.0,6.0,0.077,19.24,4.1,348.0
10/7/2022 10:00,1.33,46.3,30.1,76.3,16.0,160.0,12.0,719.0,0.0,69.0,5.7,0.226,21.63,6.0,355.0
10/7/2022 11:00,1.2,39.2,28.7,67.8,21.0,78.0,11.0,718.8,0.0,60.0,5.4,0.372,23.71,8.2,24.0
10/7/2022 12:00,1.17,40.3,31.1,71.4,20.0,70.0,37.0,718.7,0.0,60.0,5.4,0.303,23.45,9.8,27.0
10/7/2022 13:00,0.88,18.9,21.2,40.1,30.0,60.0,17.0,718.2,0.0,54.0,6.0,0.405,24.91,8.6,42.0
10/7/2022 14:00,0.86,12.3,18.6,30.9,38.0,43.0,25.0,717.6,0.0,52.0,6.2,0.333,24.88,9.3,69.0
10/7/2022 15:00,0.9,12.6,26.0,38.6,34.0,47.0,24.0,717.1,0.0,54.0,6.3,0.187,24.53,8.8,66.0
10/7/2022 16:00,0.77,7.0,18.0,25.1,41.0,45.0,14.0,717.0,0.0,51.0,7.7,0.172,24.57,9.0,73.0
10/7/2022 17:00,0.78,5.8,22.8,28.6,47.0,35.0,22.0,716.9,0.0,56.0,9.1,0.068,23.94,8.1,81.0
10/7/2022 18:00,,,,,,,,,,,,0.0,,,
10/7/2022 19:00,,,,,,,,,,,,0.0,,,
10/7/2022 20:00,,,,,,,,,,,,0.0,,,
10/7/2022 21:00,,,,,,,,,,,,0.0,,,
10/7/2022 22:00,,,,,,,,,,,,0.0,,,
10/7/2022 23:00,,,,,,,,,,,,0.0,,,
10/8/2022 0:00,0.59,3.9,10.6,14.5,26.0,39.0,,719.1,0.0,77.0,5.5,0.0,20.24,5.6,94.0
10/8/2022 1:00,0.6,3.5,9.1,12.5,27.0,31.0,4.0,719.0,0.0,72.0,5.9,0.0,20.75,6.4,93.0
10/8/2022 2:00,0.67,6.0,16.3,22.3,17.0,28.0,8.0,718.9,0.0,73.0,5.3,0.0,20.72,3.7,38.0
10/8/2022 3:00,0.68,6.9,19.2,26.2,12.0,35.0,14.0,718.8,0.0,79.0,5.0,0.0,20.11,3.7,9.0
10/8/2022 4:00,0.58,3.8,12.1,15.9,23.0,40.0,4.0,718.6,0.0,77.0,6.4,0.0,19.93,4.5,202.0
10/8/2022 5:00,0.6,3.5,13.4,16.8,21.0,33.0,11.0,718.6,0.0,76.0,6.1,0.0,19.96,3.1,150.0
10/8/2022 6:00,0.86,26.5,20.6,47.1,14.0,35.0,7.0,718.8,0.0,76.0,5.6,0.0,20.08,1.6,338.0
10/8/2022 7:00,1.38,60.1,31.6,91.7,5.0,50.0,9.0,719.2,0.0,74.0,5.6,0.001,20.56,4.9,30.0
10/8/2022 8:00,1.62,75.3,32.4,107.7,4.0,78.0,19.0,719.6,0.0,73.0,5.9,0.022,20.83,6.2,24.0
10/8/2022 9:00,1.53,61.7,28.7,90.5,5.0,85.0,29.0,720.1,0.0,75.0,5.8,0.04,20.99,6.2,28.0
10/8/2022 10:00,1.54,75.3,31.7,107.1,5.0,86.0,18.0,720.3,0.0,74.0,6.1,0.076,21.32,6.3,21.0
10/8/2022 11:00,1.24,37.8,29.7,67.5,9.0,96.0,24.0,720.3,0.0,72.0,6.0,0.063,21.31,7.3,48.0
10/8/2022 12:00,1.07,21.0,23.6,44.7,13.0,68.0,36.0,720.4,0.0,83.0,5.3,0.069,19.36,4.7,75.0
10/8/2022 13:00,0.82,9.0,20.3,29.3,26.0,52.0,8.0,719.8,0.0,81.0,6.1,0.159,20.36,6.0,181.0
10/8/2022 14:00,0.7,8.4,16.9,25.2,26.0,39.0,,719.1,0.0,67.0,9.7,0.153,21.11,11.7,180.0
10/8/2022 15:00,0.64,9.3,18.3,27.6,26.0,38.0,4.0,718.4,0.0,66.0,7.9,0.152,21.17,10.7,180.0
10/8/2022 16:00,0.67,9.0,21.9,30.9,24.0,39.0,11.0,718.0,0.0,62.0,11.6,0.128,22.25,4.8,202.0
10/8/2022 17:00,1.0,13.7,28.1,41.8,23.0,39.0,15.0,717.8,0.0,57.0,6.3,0.046,22.69,3.5,54.0
10/8/2022 18:00,0.75,5.4,23.6,29.1,17.0,54.0,14.0,717.7,0.0,56.0,9.0,0.017,21.99,6.2,195.0
10/8/2022 19:00,0.7,7.8,30.2,37.9,8.0,36.0,12.0,718.0,0.0,57.0,13.0,0.001,21.35,2.7,207.0
10/8/2022 20:00,0.91,7.8,31.2,39.1,8.0,43.0,11.0,718.4,0.0,60.0,7.0,0.0,21.28,4.7,120.0
10/8/2022 21:00,0.99,9.8,31.3,41.0,8.0,66.0,13.0,718.7,0.0,63.0,6.8,0.0,21.0,3.5,205.0
10/8/2022 22:00,0.82,5.8,28.3,34.1,7.0,60.0,12.0,719.0,0.0,64.0,6.2,0.0,20.53,3.8,210.0
10/8/2022 23:00,0.64,9.6,26.3,35.9,8.0,38.0,9.0,719.1,0.0,69.0,12.7,0.0,20.14,3.1,187.0
10/9/2022 0:00,,,,,,,,,,,,0.0,,,
10/9/2022 1:00,,,,,,,,,,,,0.0,,,
10/9/2022 2:00,,,,,,,,,,,,0.0,,,
10/9/2022 3:00,,,,,,,,,,,,0.0,,,
10/9/2022 4:00,,,,,,,,,,,,0.0,,,
10/9/2022 5:00,,,,,,,,,,,,,,,
10/9/2022 6:00,,,,,,,,,,,,,,,
10/9/2022 7:00,,,,,,,,,,,,0.0,,,
10/9/2022 8:00,,,,,,,,,,,,0.0,,,
10/9/2022 9:00,,,,,,,,,,,,0.0,,,
10/9/2022 10:00,,,,,,,,,,,,0.0,,,
10/9/2022 11:00,0.35,2.9,5.8,8.7,20.0,18.0,14.0,,0.0,,2.9,0.19,,4.3,75.0
10/9/2022 12:00,0.82,5.9,12.0,17.9,53.0,46.0,21.0,719.2,0.0,52.0,6.2,0.477,25.58,10.7,76.0
10/9/2022 13:00,0.7,4.8,7.9,12.7,53.0,45.0,22.0,718.5,0.0,48.0,5.6,0.53,26.25,10.9,89.0
10/9/2022 14:00,0.7,5.1,8.1,13.1,48.0,26.0,16.0,717.5,0.0,44.0,5.2,0.531,27.35,10.4,88.0
10/9/2022 15:00,0.68,4.9,7.8,12.6,47.0,29.0,22.0,716.8,0.0,42.0,5.0,0.407,27.36,12.7,92.0
10/9/2022 16:00,0.67,4.4,7.3,11.6,46.0,31.0,12.0,716.4,0.0,42.0,5.2,0.303,27.37,12.5,105.0
10/9/2022 17:00,0.72,4.1,8.6,12.6,44.0,35.0,18.0,716.1,0.0,43.0,5.3,0.144,26.9,11.2,116.0
10/9/2022 18:00,0.79,3.8,12.0,15.8,43.0,54.0,19.0,716.2,0.0,51.0,7.6,0.067,26.03,10.4,93.0
10/9/2022 19:00,0.94,3.3,15.2,18.5,40.0,40.0,16.0,716.4,0.0,56.0,8.6,0.002,25.02,9.6,84.0
10/9/2022 20:00,0.71,3.2,12.7,15.9,38.0,47.0,11.0,716.8,0.0,58.0,5.5,0.0,24.42,9.9,103.0
10/9/2022 21:00,1.02,3.8,17.1,20.9,37.0,45.0,18.0,717.3,0.0,65.0,5.1,0.0,23.35,12.7,69.0
10/9/2022 22:00,0.77,3.4,10.6,14.0,40.0,48.0,22.0,717.6,0.02,74.0,5.0,0.0,21.81,11.5,96.0
10/9/2022 23:00,0.8,3.4,10.2,13.6,39.0,40.0,10.0,717.7,0.0,74.0,4.9,0.0,21.7,9.8,85.0
10/10/2022 0:00,0.76,3.1,9.1,12.1,39.0,50.0,9.0,717.5,0.0,75.0,4.8,0.0,21.62,8.8,85.0
10/10/2022 1:00,0.72,3.1,8.0,11.0,38.0,42.0,20.0,717.2,0.0,76.0,4.8,0.0,21.38,7.9,87.0
10/10/2022 2:00,0.8,3.3,9.0,12.2,35.0,43.0,19.0,716.8,0.0,79.0,,0.0,20.86,6.8,84.0
10/10/2022 3:00,0.73,4.2,12.8,16.9,27.0,54.0,17.0,716.3,0.0,81.0,5.0,0.0,20.31,6.4,50.0
10/10/2022 4:00,0.68,6.8,17.4,24.2,24.0,48.0,19.0,716.1,0.0,83.0,5.8,0.0,19.99,6.9,42.0
10/10/2022 5:00,0.81,17.0,24.6,41.6,19.0,49.0,11.0,716.1,0.0,82.0,5.5,0.0,20.21,6.0,35.0
10/10/2022 6:00,1.22,35.5,30.3,65.7,12.0,62.0,22.0,716.4,0.0,81.0,6.0,0.0,20.38,6.7,33.0
10/10/2022 7:00,1.7,55.9,34.2,90.0,8.0,71.0,24.0,716.6,0.0,81.0,5.9,0.001,20.48,8.1,18.0
10/10/2022 8:00,1.75,69.8,37.3,107.1,6.0,94.0,22.0,717.0,0.0,80.0,5.8,0.021,20.75,8.4,14.0
10/10/2022 9:00,1.64,54.3,34.9,89.2,9.0,105.0,26.0,717.5,0.0,79.0,7.0,0.054,21.19,8.0,33.0
